label,file_name,source_path,sha256,width,height,dhash,is_valid,similarity_group,split,target_path
infected,img_0_2137.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2137.jpg,98e7c719b37728231de19c34858fe875934dc29a2e2728d9cd39f7b4717ecc7b,299,266,14570657489039307,True,infected-group-0093,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/98e7c719b377_img_0_2137.jpg
infected,img_0_2158.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2158.jpg,9ee1b768e95019bd76d16405b2a7ce7bd6f4568764ee5122cd2c53e392d9ed74,320,320,43787639335983320,True,infected-group-0094,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/9ee1b768e950_img_0_2158.jpg
infected,img_0_2172.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2172.jpg,2de78786880ba1937c6561a3609a70dfcb97b4ef544c25931bb906c633f4d4ef,300,300,2048175055428575252,True,infected-group-0095,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/2de78786880b_img_0_2172.jpg
infected,img_0_2175.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2175.jpg,5b647450f2450856b03a30e498d8e74d121a5fc759f865259e3e45f9924bec64,343,343,17623808868135881734,True,infected-group-0096,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/5b647450f245_img_0_2175.jpg
infected,img_0_2176.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2176.jpg,6407919663d6b90bdf1b5ce5d4d3646d007cc7f30cbcd04c97d978544f3456b2,300,300,9878705785145975264,True,infected-group-0097,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/6407919663d6_img_0_2176.jpg
infected,img_0_2184.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2184.jpg,c0f384e9270b6ff5c823bd9e66a260eca80f7091c9f98befd39dbd697b8474f5,320,320,2802550242198064866,True,infected-group-0099,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/c0f384e9270b_img_0_2184.jpg
infected,img_0_2263.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2263.jpg,684392abac4bf62c49ec70ff4c63d7c9773b5c7b64532687334c0a0eac474eab,320,320,10993392423272022016,True,infected-group-0102,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/684392abac4b_img_0_2263.jpg
infected,img_0_2276.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2276.jpg,6f0bdb7385a0ccc0dc84ba15fd87ba5e7ebecabf46dfab1bfda631509bd32c3a,320,320,8283905775605604632,True,infected-group-0103,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/6f0bdb7385a0_img_0_2276.jpg
infected,img_0_2284.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2284.jpg,a3199a81570dfb844d98014a6faa74a22cad66d0e912ac4676ce050bf4046cef,343,343,7136459712527038691,True,infected-group-0104,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/a3199a81570d_img_0_2284.jpg
infected,img_0_233.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_233.jpg,38c994158a7c6a5a5676e715fec711ccf3ad9590f0ed4797bb4627534e449d0f,320,320,16335761193258442776,True,infected-group-0106,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/38c994158a7c_img_0_233.jpg
infected,img_0_2341.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2341.jpg,b56547d1b77e8b52a682c49a4b7968b2475aab7f849b4003025651f9b9b4e2a8,320,320,4029851472939634272,True,infected-group-0107,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/b56547d1b77e_img_0_2341.jpg
infected,img_0_2357.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2357.jpg,60614919f861f76021d3c11ddb3fa8e0c336b8d0fa59547d9fd05705b1a56e9c,280,259,14687007663504417008,True,infected-group-0108,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/60614919f861_img_0_2357.jpg
infected,img_0_2380.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2380.jpg,11fec28422bf5b405baca71c5969353b3a39682523e1533d76e7d868c4837aed,280,259,14689258363268292848,True,infected-group-0109,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/11fec28422bf_img_0_2380.jpg
infected,img_0_2389.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2389.jpg,7c4aa17fbc1c380adbdd9277946bb42e16db49a6f070b5c6de59ce2749429cd2,299,266,8959158620630492977,True,infected-group-0111,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/7c4aa17fbc1c_img_0_2389.jpg
infected,img_0_2412.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2412.jpg,daf7ff8f1e027b0588b636d8fb5703f249b26a31e7a1e46f136df79919659b1f,233,216,10489298509304348896,True,infected-group-0112,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/daf7ff8f1e02_img_0_2412.jpg
infected,img_0_242.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_242.jpg,bc510ff238cab3eda63c930c6b2c4bc3632779834ff3243e0974377c4f8b93dc,343,343,6471813610674613260,True,infected-group-0113,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/bc510ff238ca_img_0_242.jpg
infected,img_0_2440.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2440.jpg,8a7df022a8b62cd0f74dac923f7907af7510beb7cff8a6242bc2bc0d35d79071,343,343,17365536276430485561,True,infected-group-0116,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/8a7df022a8b6_img_0_2440.jpg
infected,img_0_2444.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2444.jpg,2438f685bdce96db0571cc98bb175b4c00c0ead7b30852f094e4ca06a86acfff,299,266,10900733887566256921,True,infected-group-0117,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/2438f685bdce_img_0_2444.jpg
infected,img_0_2457.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2457.jpg,80ede5d1e57f613df0d193c330585cdc2f5e914a8afda92ba1f166fd6be4b828,300,300,308928368251549937,True,infected-group-0119,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/80ede5d1e57f_img_0_2457.jpg
infected,img_0_2460.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2460.jpg,5b93860a65f9107297b30078698a50ec28bffa5b706564d95e3aa0a543147661,225,225,14307828133940490480,True,infected-group-0120,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/5b93860a65f9_img_0_2460.jpg
infected,img_0_2490.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2490.jpg,f846611733d692ec83e19e1202c973f7eacb43ee72b25f4b5c6922877fdd1b91,280,259,16593595062143928024,True,infected-group-0121,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/f846611733d6_img_0_2490.jpg
infected,img_0_2500.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2500.jpg,2784276bb6ba24dbeef02c395eb64025698e9a3eafd97cb6c900f1373bd4062f,300,300,7405991212150058232,True,infected-group-0122,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/2784276bb6ba_img_0_2500.jpg
infected,img_0_2502.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2502.jpg,df15bdea409f3618582da710a00de7bef966e7092763cce4af7586d1a55b348f,300,300,4353915158828998848,True,infected-group-0123,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/df15bdea409f_img_0_2502.jpg
infected,img_0_2508.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2508.jpg,491025ef2f4cb4cd385f963b68b1400014c533573751544e1b7b16031b834807,343,343,217337755159250718,True,infected-group-0125,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/491025ef2f4c_img_0_2508.jpg
infected,img_0_2515.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2515.jpg,2fb093df58836bb596df0d82d2655c90fd41ead44c518cd88a0cbbdd9e1f02b5,299,266,10940347195977626427,True,infected-group-0126,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/2fb093df5883_img_0_2515.jpg
infected,img_0_2543.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2543.jpg,97844d5f4a9197b315caf7ee852fcc741bdec7280dfd19653dd8d4477cde092e,320,320,1829838966460446262,True,infected-group-0127,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/97844d5f4a91_img_0_2543.jpg
infected,img_0_2546.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2546.jpg,eb398e283c3c03f5f0fe40048f370eafb71f0b40ed18b7a45153b5330db049a4,300,300,14346346865771421888,True,infected-group-0128,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/eb398e283c3c_img_0_2546.jpg
infected,img_0_2557.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2557.jpg,ce606ef83323e1de096cf3c2cacb99b4ad17b5dbbae93fc33029c42164eb447b,233,216,12948537580728365248,True,infected-group-0129,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/ce606ef83323_img_0_2557.jpg
infected,img_0_2578.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2578.jpg,2a2ccd36be8b3ca4959cfb6c6fc7766e043ed73e6c1ee42785c2fc12b6b8740e,233,216,12870029501251252273,True,infected-group-0131,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/2a2ccd36be8b_img_0_2578.jpg
infected,img_0_263.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_263.jpg,f13843f46a6c221a7a67a1ef4f5bbcb1f65f16f27968f8400117730831a81a2e,225,225,7405850483854929656,True,infected-group-0133,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/f13843f46a6c_img_0_263.jpg
infected,img_0_2648.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2648.jpg,a76960b706092912f7e5b72923e6465fb04230738eaef5b9037e7096b88c2ab4,300,300,1889009090558464480,True,infected-group-0135,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/a76960b70609_img_0_2648.jpg
infected,img_0_2652.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2652.jpg,715f95fd3b09f1bcb45832dc21aea516395f7886ff33ab3cff65eb5158b2c0af,225,225,7392683484764731568,True,infected-group-0136,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/715f95fd3b09_img_0_2652.jpg
infected,img_0_2704.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2704.jpg,ffafef25d3c31cca5970baec912f8368dbb5e4475c6c19d7a474b16c0b45cf75,320,320,16344785897146533745,True,infected-group-0137,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/ffafef25d3c3_img_0_2704.jpg
infected,img_0_2720.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2720.jpg,3bdd4ed75935ec8eb32a773b729f3ae0c48d994e3086ba8a85040eca79bcbf76,225,225,13734543092838621202,True,infected-group-0139,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/3bdd4ed75935_img_0_2720.jpg
infected,img_0_2723.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2723.jpg,a6e34387ea9e0b2f95b8317e4bd35500e22a8c28c4ee0a60b85d35009231885c,300,300,4086654470876872786,True,infected-group-0140,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/a6e34387ea9e_img_0_2723.jpg
infected,img_0_2724.jpg,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/extracted/infected/img_0_2724.jpg,7e209008204ead9cd1fe953c82510707b7984b51f1423ed447e4b35fb84670ed,343,343,79041907564880391,True,infected-group-0141,train,/Users/researchanddevelopment2/Documents/Zindi/endometrial-infection-zero-cost-app/data/processed/training_workspace/splits/train/infected/7e209008204e_img_0_2724.jpg
